Unnamed: 0,node_id,node_type,node_name,node_source,group_name_auto,group_name_bert,group_id_bert
2190,30913,disease,"intellectual disability, autosomal dominant 48",MONDO,"intellectual disability, autosomal dominant","intellectual disability, autosomal recessive",14348_13705_12613_30912_13785_14580_14354_30918_20846_13651_13694_12612_12614_14649_14357_14815_12615_12619_12618_44313_13581_30916_14499_20847_30913_13266_12617_14759_13819_14930_14842_13805_14376_15020_13173_13509_13704_12869_13528_14524_14855_13703_32605_9580_14617_14996_13629_14599_13702_13820_13706_13707_14858_13821_13709_30922_13708_14699_30910_14409_13656_12623_12037_7974_13655_30911_54861_14678_13657_30917_20850_13658_14482_14486_13697_14876_30920_30919_30915_14430_54837_12946_14962_12960_11828_12947_14832_100172
2243,13266,disease,"intellectual disability, autosomal dominant 20",MONDO,"intellectual disability, autosomal dominant","intellectual disability, autosomal recessive",14348_13705_12613_30912_13785_14580_14354_30918_20846_13651_13694_12612_12614_14649_14357_14815_12615_12619_12618_44313_13581_30916_14499_20847_30913_13266_12617_14759_13819_14930_14842_13805_14376_15020_13173_13509_13704_12869_13528_14524_14855_13703_32605_9580_14617_14996_13629_14599_13702_13820_13706_13707_14858_13821_13709_30922_13708_14699_30910_14409_13656_12623_12037_7974_13655_30911_54861_14678_13657_30917_20850_13658_14482_14486_13697_14876_30920_30919_30915_14430_54837_12946_14962_12960_11828_12947_14832_100172
2273,12617,disease,"intellectual disability, autosomal recessive 9",MONDO,"intellectual disability, autosomal recessive","intellectual disability, autosomal recessive",14348_13705_12613_30912_13785_14580_14354_30918_20846_13651_13694_12612_12614_14649_14357_14815_12615_12619_12618_44313_13581_30916_14499_20847_30913_13266_12617_14759_13819_14930_14842_13805_14376_15020_13173_13509_13704_12869_13528_14524_14855_13703_32605_9580_14617_14996_13629_14599_13702_13820_13706_13707_14858_13821_13709_30922_13708_14699_30910_14409_13656_12623_12037_7974_13655_30911_54861_14678_13657_30917_20850_13658_14482_14486_13697_14876_30920_30919_30915_14430_54837_12946_14962_12960_11828_12947_14832_100172
2305,14759,disease,"intellectual disability, autosomal recessive 51",MONDO,"intellectual disability, autosomal recessive","intellectual disability, autosomal recessive",14348_13705_12613_30912_13785_14580_14354_30918_20846_13651_13694_12612_12614_14649_14357_14815_12615_12619_12618_44313_13581_30916_14499_20847_30913_13266_12617_14759_13819_14930_14842_13805_14376_15020_13173_13509_13704_12869_13528_14524_14855_13703_32605_9580_14617_14996_13629_14599_13702_13820_13706_13707_14858_13821_13709_30922_13708_14699_30910_14409_13656_12623_12037_7974_13655_30911_54861_14678_13657_30917_20850_13658_14482_14486_13697_14876_30920_30919_30915_14430_54837_12946_14962_12960_11828_12947_14832_100172
2319,13819,disease,"intellectual disability, autosomal dominant 14",MONDO,"intellectual disability, autosomal dominant","intellectual disability, autosomal recessive",14348_13705_12613_30912_13785_14580_14354_30918_20846_13651_13694_12612_12614_14649_14357_14815_12615_12619_12618_44313_13581_30916_14499_20847_30913_13266_12617_14759_13819_14930_14842_13805_14376_15020_13173_13509_13704_12869_13528_14524_14855_13703_32605_9580_14617_14996_13629_14599_13702_13820_13706_13707_14858_13821_13709_30922_13708_14699_30910_14409_13656_12623_12037_7974_13655_30911_54861_14678_13657_30917_20850_13658_14482_14486_13697_14876_30920_30919_30915_14430_54837_12946_14962_12960_11828_12947_14832_100172
2703,14930,disease,"intellectual disability, autosomal recessive 56",MONDO,"intellectual disability, autosomal recessive","intellectual disability, autosomal recessive",14348_13705_12613_30912_13785_14580_14354_30918_20846_13651_13694_12612_12614_14649_14357_14815_12615_12619_12618_44313_13581_30916_14499_20847_30913_13266_12617_14759_13819_14930_14842_13805_14376_15020_13173_13509_13704_12869_13528_14524_14855_13703_32605_9580_14617_14996_13629_14599_13702_13820_13706_13707_14858_13821_13709_30922_13708_14699_30910_14409_13656_12623_12037_7974_13655_30911_54861_14678_13657_30917_20850_13658_14482_14486_13697_14876_30920_30919_30915_14430_54837_12946_14962_12960_11828_12947_14832_100172
2730,14842,disease,"intellectual disability, autosomal dominant 41",MONDO,"intellectual disability, autosomal dominant","intellectual disability, autosomal recessive",14348_13705_12613_30912_13785_14580_14354_30918_20846_13651_13694_12612_12614_14649_14357_14815_12615_12619_12618_44313_13581_30916_14499_20847_30913_13266_12617_14759_13819_14930_14842_13805_14376_15020_13173_13509_13704_12869_13528_14524_14855_13703_32605_9580_14617_14996_13629_14599_13702_13820_13706_13707_14858_13821_13709_30922_13708_14699_30910_14409_13656_12623_12037_7974_13655_30911_54861_14678_13657_30917_20850_13658_14482_14486_13697_14876_30920_30919_30915_14430_54837_12946_14962_12960_11828_12947_14832_100172
3418,13805,disease,"intellectual disability, autosomal dominant 13",MONDO,"intellectual disability, autosomal dominant","intellectual disability, autosomal recessive",14348_13705_12613_30912_13785_14580_14354_30918_20846_13651_13694_12612_12614_14649_14357_14815_12615_12619_12618_44313_13581_30916_14499_20847_30913_13266_12617_14759_13819_14930_14842_13805_14376_15020_13173_13509_13704_12869_13528_14524_14855_13703_32605_9580_14617_14996_13629_14599_13702_13820_13706_13707_14858_13821_13709_30922_13708_14699_30910_14409_13656_12623_12037_7974_13655_30911_54861_14678_13657_30917_20850_13658_14482_14486_13697_14876_30920_30919_30915_14430_54837_12946_14962_12960_11828_12947_14832_100172
3448,14376,disease,"intellectual disability, autosomal dominant 27",MONDO,"intellectual disability, autosomal dominant","intellectual disability, autosomal recessive",14348_13705_12613_30912_13785_14580_14354_30918_20846_13651_13694_12612_12614_14649_14357_14815_12615_12619_12618_44313_13581_30916_14499_20847_30913_13266_12617_14759_13819_14930_14842_13805_14376_15020_13173_13509_13704_12869_13528_14524_14855_13703_32605_9580_14617_14996_13629_14599_13702_13820_13706_13707_14858_13821_13709_30922_13708_14699_30910_14409_13656_12623_12037_7974_13655_30911_54861_14678_13657_30917_20850_13658_14482_14486_13697_14876_30920_30919_30915_14430_54837_12946_14962_12960_11828_12947_14832_100172
3775,15020,disease,"intellectual disability, autosomal recessive 59",MONDO,"intellectual disability, autosomal recessive","intellectual disability, autosomal recessive",14348_13705_12613_30912_13785_14580_14354_30918_20846_13651_13694_12612_12614_14649_14357_14815_12615_12619_12618_44313_13581_30916_14499_20847_30913_13266_12617_14759_13819_14930_14842_13805_14376_15020_13173_13509_13704_12869_13528_14524_14855_13703_32605_9580_14617_14996_13629_14599_13702_13820_13706_13707_14858_13821_13709_30922_13708_14699_30910_14409_13656_12623_12037_7974_13655_30911_54861_14678_13657_30917_20850_13658_14482_14486_13697_14876_30920_30919_30915_14430_54837_12946_14962_12960_11828_12947_14832_100172
3798,13173,disease,"intellectual disability, autosomal recessive 13",MONDO,"intellectual disability, autosomal recessive","intellectual disability, autosomal recessive",14348_13705_12613_30912_13785_14580_14354_30918_20846_13651_13694_12612_12614_14649_14357_14815_12615_12619_12618_44313_13581_30916_14499_20847_30913_13266_12617_14759_13819_14930_14842_13805_14376_15020_13173_13509_13704_12869_13528_14524_14855_13703_32605_9580_14617_14996_13629_14599_13702_13820_13706_13707_14858_13821_13709_30922_13708_14699_30910_14409_13656_12623_12037_7974_13655_30911_54861_14678_13657_30917_20850_13658_14482_14486_13697_14876_30920_30919_30915_14430_54837_12946_14962_12960_11828_12947_14832_100172
4015,13509,disease,"intellectual disability, autosomal dominant 6",MONDO,"intellectual disability, autosomal dominant","intellectual disability, autosomal recessive",14348_13705_12613_30912_13785_14580_14354_30918_20846_13651_13694_12612_12614_14649_14357_14815_12615_12619_12618_44313_13581_30916_14499_20847_30913_13266_12617_14759_13819_14930_14842_13805_14376_15020_13173_13509_13704_12869_13528_14524_14855_13703_32605_9580_14617_14996_13629_14599_13702_13820_13706_13707_14858_13821_13709_30922_13708_14699_30910_14409_13656_12623_12037_7974_13655_30911_54861_14678_13657_30917_20850_13658_14482_14486_13697_14876_30920_30919_30915_14430_54837_12946_14962_12960_11828_12947_14832_100172
4333,13704,disease,"intellectual disability, autosomal recessive 30",MONDO,"intellectual disability, autosomal recessive","intellectual disability, autosomal recessive",14348_13705_12613_30912_13785_14580_14354_30918_20846_13651_13694_12612_12614_14649_14357_14815_12615_12619_12618_44313_13581_30916_14499_20847_30913_13266_12617_14759_13819_14930_14842_13805_14376_15020_13173_13509_13704_12869_13528_14524_14855_13703_32605_9580_14617_14996_13629_14599_13702_13820_13706_13707_14858_13821_13709_30922_13708_14699_30910_14409_13656_12623_12037_7974_13655_30911_54861_14678_13657_30917_20850_13658_14482_14486_13697_14876_30920_30919_30915_14430_54837_12946_14962_12960_11828_12947_14832_100172
4471,12869,disease,"intellectual disability, autosomal dominant 22",MONDO,"intellectual disability, autosomal dominant","intellectual disability, autosomal recessive",14348_13705_12613_30912_13785_14580_14354_30918_20846_13651_13694_12612_12614_14649_14357_14815_12615_12619_12618_44313_13581_30916_14499_20847_30913_13266_12617_14759_13819_14930_14842_13805_14376_15020_13173_13509_13704_12869_13528_14524_14855_13703_32605_9580_14617_14996_13629_14599_13702_13820_13706_13707_14858_13821_13709_30922_13708_14699_30910_14409_13656_12623_12037_7974_13655_30911_54861_14678_13657_30917_20850_13658_14482_14486_13697_14876_30920_30919_30915_14430_54837_12946_14962_12960_11828_12947_14832_100172
4480,13528,disease,"intellectual disability, autosomal recessive 14",MONDO,"intellectual disability, autosomal recessive","intellectual disability, autosomal recessive",14348_13705_12613_30912_13785_14580_14354_30918_20846_13651_13694_12612_12614_14649_14357_14815_12615_12619_12618_44313_13581_30916_14499_20847_30913_13266_12617_14759_13819_14930_14842_13805_14376_15020_13173_13509_13704_12869_13528_14524_14855_13703_32605_9580_14617_14996_13629_14599_13702_13820_13706_13707_14858_13821_13709_30922_13708_14699_30910_14409_13656_12623_12037_7974_13655_30911_54861_14678_13657_30917_20850_13658_14482_14486_13697_14876_30920_30919_30915_14430_54837_12946_14962_12960_11828_12947_14832_100172
4546,14524,disease,"intellectual disability, autosomal recessive 47",MONDO,"intellectual disability, autosomal recessive","intellectual disability, autosomal recessive",14348_13705_12613_30912_13785_14580_14354_30918_20846_13651_13694_12612_12614_14649_14357_14815_12615_12619_12618_44313_13581_30916_14499_20847_30913_13266_12617_14759_13819_14930_14842_13805_14376_15020_13173_13509_13704_12869_13528_14524_14855_13703_32605_9580_14617_14996_13629_14599_13702_13820_13706_13707_14858_13821_13709_30922_13708_14699_30910_14409_13656_12623_12037_7974_13655_30911_54861_14678_13657_30917_20850_13658_14482_14486_13697_14876_30920_30919_30915_14430_54837_12946_14962_12960_11828_12947_14832_100172
4844,14855,disease,"intellectual disability, autosomal dominant 42",MONDO,"intellectual disability, autosomal dominant","intellectual disability, autosomal recessive",14348_13705_12613_30912_13785_14580_14354_30918_20846_13651_13694_12612_12614_14649_14357_14815_12615_12619_12618_44313_13581_30916_14499_20847_30913_13266_12617_14759_13819_14930_14842_13805_14376_15020_13173_13509_13704_12869_13528_14524_14855_13703_32605_9580_14617_14996_13629_14599_13702_13820_13706_13707_14858_13821_13709_30922_13708_14699_30910_14409_13656_12623_12037_7974_13655_30911_54861_14678_13657_30917_20850_13658_14482_14486_13697_14876_30920_30919_30915_14430_54837_12946_14962_12960_11828_12947_14832_100172
4859,13703,disease,"intellectual disability, autosomal recessive 33",MONDO,"intellectual disability, autosomal recessive","intellectual disability, autosomal recessive",14348_13705_12613_30912_13785_14580_14354_30918_20846_13651_13694_12612_12614_14649_14357_14815_12615_12619_12618_44313_13581_30916_14499_20847_30913_13266_12617_14759_13819_14930_14842_13805_14376_15020_13173_13509_13704_12869_13528_14524_14855_13703_32605_9580_14617_14996_13629_14599_13702_13820_13706_13707_14858_13821_13709_30922_13708_14699_30910_14409_13656_12623_12037_7974_13655_30911_54861_14678_13657_30917_20850_13658_14482_14486_13697_14876_30920_30919_30915_14430_54837_12946_14962_12960_11828_12947_14832_100172
4883,32605,disease,"intellectual disability, autosomal recessive 66",MONDO,"intellectual disability, autosomal recessive","intellectual disability, autosomal recessive",14348_13705_12613_30912_13785_14580_14354_30918_20846_13651_13694_12612_12614_14649_14357_14815_12615_12619_12618_44313_13581_30916_14499_20847_30913_13266_12617_14759_13819_14930_14842_13805_14376_15020_13173_13509_13704_12869_13528_14524_14855_13703_32605_9580_14617_14996_13629_14599_13702_13820_13706_13707_14858_13821_13709_30922_13708_14699_30910_14409_13656_12623_12037_7974_13655_30911_54861_14678_13657_30917_20850_13658_14482_14486_13697_14876_30920_30919_30915_14430_54837_12946_14962_12960_11828_12947_14832_100172
4901,9580,disease,"intellectual disability, autosomal recessive 1",MONDO,"intellectual disability, autosomal recessive","intellectual disability, autosomal recessive",14348_13705_12613_30912_13785_14580_14354_30918_20846_13651_13694_12612_12614_14649_14357_14815_12615_12619_12618_44313_13581_30916_14499_20847_30913_13266_12617_14759_13819_14930_14842_13805_14376_15020_13173_13509_13704_12869_13528_14524_14855_13703_32605_9580_14617_14996_13629_14599_13702_13820_13706_13707_14858_13821_13709_30922_13708_14699_30910_14409_13656_12623_12037_7974_13655_30911_54861_14678_13657_30917_20850_13658_14482_14486_13697_14876_30920_30919_30915_14430_54837_12946_14962_12960_11828_12947_14832_100172
4939,14617,disease,"intellectual disability, autosomal dominant 38",MONDO,"intellectual disability, autosomal dominant","intellectual disability, autosomal recessive",14348_13705_12613_30912_13785_14580_14354_30918_20846_13651_13694_12612_12614_14649_14357_14815_12615_12619_12618_44313_13581_30916_14499_20847_30913_13266_12617_14759_13819_14930_14842_13805_14376_15020_13173_13509_13704_12869_13528_14524_14855_13703_32605_9580_14617_14996_13629_14599_13702_13820_13706_13707_14858_13821_13709_30922_13708_14699_30910_14409_13656_12623_12037_7974_13655_30911_54861_14678_13657_30917_20850_13658_14482_14486_13697_14876_30920_30919_30915_14430_54837_12946_14962_12960_11828_12947_14832_100172
4984,14996,disease,"intellectual disability, autosomal recessive 58",MONDO,"intellectual disability, autosomal recessive","intellectual disability, autosomal recessive",14348_13705_12613_30912_13785_14580_14354_30918_20846_13651_13694_12612_12614_14649_14357_14815_12615_12619_12618_44313_13581_30916_14499_20847_30913_13266_12617_14759_13819_14930_14842_13805_14376_15020_13173_13509_13704_12869_13528_14524_14855_13703_32605_9580_14617_14996_13629_14599_13702_13820_13706_13707_14858_13821_13709_30922_13708_14699_30910_14409_13656_12623_12037_7974_13655_30911_54861_14678_13657_30917_20850_13658_14482_14486_13697_14876_30920_30919_30915_14430_54837_12946_14962_12960_11828_12947_14832_100172
5119,13629,disease,"intellectual disability, autosomal recessive 16",MONDO,"intellectual disability, autosomal recessive","intellectual disability, autosomal recessive",14348_13705_12613_30912_13785_14580_14354_30918_20846_13651_13694_12612_12614_14649_14357_14815_12615_12619_12618_44313_13581_30916_14499_20847_30913_13266_12617_14759_13819_14930_14842_13805_14376_15020_13173_13509_13704_12869_13528_14524_14855_13703_32605_9580_14617_14996_13629_14599_13702_13820_13706_13707_14858_13821_13709_30922_13708_14699_30910_14409_13656_12623_12037_7974_13655_30911_54861_14678_13657_30917_20850_13658_14482_14486_13697_14876_30920_30919_30915_14430_54837_12946_14962_12960_11828_12947_14832_100172
5147,14599,disease,"intellectual disability, autosomal dominant 34",MONDO,"intellectual disability, autosomal dominant","intellectual disability, autosomal recessive",14348_13705_12613_30912_13785_14580_14354_30918_20846_13651_13694_12612_12614_14649_14357_14815_12615_12619_12618_44313_13581_30916_14499_20847_30913_13266_12617_14759_13819_14930_14842_13805_14376_15020_13173_13509_13704_12869_13528_14524_14855_13703_32605_9580_14617_14996_13629_14599_13702_13820_13706_13707_14858_13821_13709_30922_13708_14699_30910_14409_13656_12623_12037_7974_13655_30911_54861_14678_13657_30917_20850_13658_14482_14486_13697_14876_30920_30919_30915_14430_54837_12946_14962_12960_11828_12947_14832_100172
5204,13702,disease,"intellectual disability, autosomal recessive 27",MONDO,"intellectual disability, autosomal recessive","intellectual disability, autosomal recessive",14348_13705_12613_30912_13785_14580_14354_30918_20846_13651_13694_12612_12614_14649_14357_14815_12615_12619_12618_44313_13581_30916_14499_20847_30913_13266_12617_14759_13819_14930_14842_13805_14376_15020_13173_13509_13704_12869_13528_14524_14855_13703_32605_9580_14617_14996_13629_14599_13702_13820_13706_13707_14858_13821_13709_30922_13708_14699_30910_14409_13656_12623_12037_7974_13655_30911_54861_14678_13657_30917_20850_13658_14482_14486_13697_14876_30920_30919_30915_14430_54837_12946_14962_12960_11828_12947_14832_100172
